batch_id,production_date,shift,line_id,machine_id,operator_id,parts_produced,defects_found,defect_type,mold_temp_c,pour_temp_c,moisture_pct,sand_ratio
B2142,19-05-2024,Day,L-1,M-01,OP-06,92,20,Cold Shut,213.3,1433.9,3.3,0.9
B2143,11-03-2024,Night,L-3,M-03,OP-14,112,41,Shrinkage,208,1408.3,4.35,0.86
B2144,25-04-2024,Day,L-1,M-01,OP-05,107,23,Cold Shut,216.5,1427,4.2,0.86
B2145,26-04-2024,Night,L-3,M-03,OP-01,101,37,Misrun,202,1405.7,4.38,0.78
B2146,05-01-2024,Day,L-3,M-03,OP-10,112,35,Cold Shut,199.2,1402.4,3.51,0.84
B2147,23-03-2024,Day,L-3,M-03,OP-12,82,38,Blowhole,201.5,1409.9,4.92,0.88
B2148,18-02-2024,Night,L-3,M-03,OP-09,93,34,Misrun,216.6,1428.6,4.12,0.85
B2149,05-06-2024,Day,L-3,M-03,OP-05,90,28,Cold Shut,217.5,1445.9,2.39,0.83
B2150,29-01-2024,Night,L-2,M-02,OP-02,115,31,Blowhole,213.6,1421,4.08,0.87
B2151,15-02-2024,Day,L-1,M-01,OP-14,124,27,Blowhole,230.7,1408.7,4.31,0.86
B2152,04-05-2024,Day,L-1,M-01,OP-04,104,22,Blowhole,204.3,1380.1,4.22,0.86
B2153,17-06-2024,Night,L-1,M-01,OP-08,85,35,Cold Shut,205.7,1398.9,6.25,0.86
B2154,26-02-2024,Night,L-1,M-01,OP-10,91,24,Blowhole,205.9,1406.4,4.06,0.9
B2155,16-06-2024,Day,L-1,M-01,OP-08,115,25,Blowhole,232.1,1402,4.48,0.86
B2156,02-04-2024,Day,L-2,M-02,OP-09,103,38,Misrun,204.3,1401.7,5.76,0.8
B2157,06-06-2024,Day,L-2,M-02,OP-05,81,29,Blowhole,219.7,1424.8,4.73,0.85
B2158,18-03-2024,Day,L-3,M-03,OP-02,90,42,Shrinkage,213.1,1412,4.81,0.87
B2159,26-01-2024,Day,L-3,M-03,OP-12,129,41,Shrinkage,189.7,1410.4,3.26,0.81
B2160,18-02-2024,Night,L-3,M-03,OP-04,81,29,Shrinkage,201.8,1392.8,3.87,0.82
B2161,22-05-2024,Day,L-3,M-03,OP-12,121,38,Misrun,221.3,1440.1,4.5,0.83
B2162,12-06-2024,Day,L-3,M-03,OP-10,100,47,Cold Shut,202.3,1419.3,4.52,0.89
B2163,28-06-2024,Night,L-3,M-03,OP-11,101,52,Misrun,218.8,1408,5.11,0.81
B2164,16-02-2024,Day,L-1,M-01,OP-09,115,25,Misrun,222.9,1425.9,3.26,0.93
B2165,17-06-2024,Night,L-3,M-03,OP-03,125,46,Misrun,210.1,1422.9,4.45,0.84
B2166,20-05-2024,Night,L-2,M-02,OP-06,96,40,Cold Shut,216.8,1383.8,4.63,0.82
B2167,23-03-2024,Night,L-2,M-02,OP-10,109,29,Shrinkage,201.3,1387.7,4.1,0.89
B2168,06-04-2024,Day,L-3,M-03,OP-13,121,56,Cold Shut,203.1,1389.1,4.62,0.89
B2169,24-04-2024,Night,L-2,M-02,OP-07,88,36,Blowhole,203.5,1410.6,4.96,0.87
B2170,13-03-2024,Day,L-3,M-03,OP-10,98,46,Blowhole,207.9,1419.2,4.69,0.84
B2171,18-03-2024,Day,L-3,M-03,OP-01,101,32,Cold Shut,199.9,1410.1,3.9,0.87
B2172,21-03-2024,Day,L-1,M-01,OP-01,95,35,Cold Shut,229.1,1403.8,4.88,0.81
B2173,25-01-2024,Day,L-3,M-03,OP-01,105,49,Misrun,208.3,1417.4,4.99,0.85
B2174,05-02-2024,Day,L-2,M-02,OP-05,122,26,Cold Shut,212.2,1423.1,4.06,0.81
B2175,29-02-2024,Day,L-3,M-03,OP-05,104,33,Cold Shut,217.3,1412.3,3.41,0.87
B2176,25-05-2024,Night,L-1,M-01,OP-15,114,30,Shrinkage,193.9,1432,4.15,0.83
B2177,24-03-2024,Day,L-3,M-03,OP-13,101,47,Misrun,205.8,1423.1,6,0.84
B2178,25-06-2024,Night,L-1,M-01,OP-12,113,30,Blowhole,204.9,1407.5,3.66,0.83
B2179,10-01-2024,Night,L-3,M-03,OP-12,120,62,Misrun,234,1439.6,5.76,0.86
B2180,26-03-2024,Day,L-1,M-01,OP-06,87,19,Misrun,213.4,1410,3.68,0.88
B2181,28-02-2024,Day,L-2,M-02,OP-12,101,37,Blowhole,218,1421.3,5.07,0.8
B2182,14-01-2024,Night,L-3,M-03,OP-05,118,43,Blowhole,190,1382,4.01,0.85
B2183,24-03-2024,Day,L-2,M-02,OP-09,99,21,Shrinkage,222.7,1420.3,4.49,0.86
B2184,21-06-2024,Day,L-1,M-01,OP-12,99,21,Misrun,191.9,1401.4,3.06,0.84
B2185,26-02-2024,Day,L-2,M-02,OP-07,110,40,Cold Shut,215.7,1432.4,5.5,0.78
B2186,03-02-2024,Day,L-2,M-02,OP-06,110,24,Blowhole,211.6,1433.9,4.38,0.84
B2187,20-05-2024,Day,L-2,M-02,OP-07,127,27,Cold Shut,214.3,1414,3.43,0.87
B2188,08-05-2024,Night,L-1,M-01,OP-07,102,42,Shrinkage,199.3,1427.3,4.73,0.85
B2189,23-05-2024,Night,L-1,M-01,OP-04,80,33,Misrun,210.2,1412.7,4.68,0.82
B2190,23-05-2024,Day,L-2,M-02,OP-10,87,19,Shrinkage,201.4,1423.7,4.07,0.84
B2191,09-03-2024,Day,L-1,M-01,OP-13,90,19,Misrun,203,1382.3,3.27,0.85
B2192,29-01-2024,Day,L-2,M-02,OP-11,105,23,Misrun,218.7,1397.3,2.82,0.9
B2193,30-03-2024,Night,L-2,M-02,OP-04,85,35,Cold Shut,214.6,1392.9,4.96,0.84
B2194,19-03-2024,Day,L-2,M-02,OP-03,86,18,Cold Shut,198.1,1419.7,2.88,0.84
B2195,08-06-2024,Night,L-3,M-03,OP-03,95,35,Misrun,226.2,1404.7,3.87,0.83
B2196,21-02-2024,Day,L-1,M-01,OP-11,111,41,Cold Shut,196.7,1408.9,4.84,0.84
B2197,29-01-2024,Day,L-1,M-01,OP-12,111,41,Blowhole,210.7,1413,5.52,0.83
B2198,14-03-2024,Day,L-1,M-01,OP-01,89,32,Cold Shut,178.7,1411.6,5.68,0.89
B2199,19-03-2024,Day,L-3,M-03,OP-08,99,31,Misrun,195.4,1378.9,4.08,0.84
B2200,23-02-2024,Night,L-1,M-01,OP-12,98,26,Shrinkage,217.7,1429.7,4.45,0.87
B2201,20-05-2024,Night,L-1,M-01,OP-08,101,42,Shrinkage,209.4,1405.8,4.68,0.89
B2202,06-04-2024,Day,L-3,M-03,OP-10,100,32,Blowhole,223.7,1424,4.35,0.83
B2203,16-01-2024,Day,L-2,M-02,OP-05,83,18,Shrinkage,216.8,1426.5,4.35,0.85
B2204,14-01-2024,Night,L-3,M-03,OP-08,127,46,Blowhole,211.4,1410.9,4.41,0.88
B2205,18-06-2024,Night,L-1,M-01,OP-05,88,23,Cold Shut,216.9,1403.1,3.17,0.86
B2206,15-03-2024,Day,L-1,M-01,OP-14,121,26,Misrun,190.2,1402.1,4.09,0.84
B2207,10-05-2024,Night,L-1,M-01,OP-12,81,21,Blowhole,212.9,1414.7,2.82,0.86
B2208,01-06-2024,Night,L-2,M-02,OP-09,127,34,Blowhole,204.7,1406.2,4.26,0.86
B2209,08-05-2024,Day,L-1,M-01,OP-08,92,20,Blowhole,220,1426.3,3.73,0.85
B2210,15-05-2024,Day,L-1,M-01,OP-05,93,34,Cold Shut,210.8,1421.8,5.57,0.85
B2211,10-02-2024,Night,L-2,M-02,OP-01,112,30,Cold Shut,216.1,1430.5,4.05,0.86
B2212,31-03-2024,Night,L-3,M-03,OP-11,124,45,Cold Shut,214.3,1446.2,3.93,0.81
B2213,16-01-2024,Night,L-1,M-01,OP-11,117,49,Cold Shut,201.6,1421,4.89,0.83
B2214,22-05-2024,Day,L-2,M-02,OP-05,104,22,Shrinkage,211,1409.6,3.57,0.91
B2215,10-04-2024,Night,L-1,M-01,OP-11,112,30,Shrinkage,199.5,1427.6,3.86,0.77
B2216,13-05-2024,Night,L-1,M-01,OP-11,95,39,Shrinkage,204.4,1409.5,4.89,0.88
B2217,26-05-2024,Day,L-2,M-02,OP-03,82,30,Misrun,207.5,1427.9,5.46,0.87
B2218,24-04-2024,Night,L-2,M-02,OP-09,126,52,Shrinkage,194,1397.3,4.71,0.81
B2219,28-05-2024,Day,L-1,M-01,OP-09,98,21,Shrinkage,202.5,1392.5,3.33,0.83
B2220,25-06-2024,Night,L-1,M-01,OP-12,82,34,Shrinkage,207.6,1426.9,5.28,0.86
B2221,16-06-2024,Day,L-2,M-02,OP-15,115,42,Shrinkage,204.2,1434.5,4.52,0.85
B2222,22-05-2024,Day,L-2,M-02,OP-09,125,46,Blowhole,221.1,1394.9,4.73,0.85
B2223,07-02-2024,Night,L-1,M-01,OP-12,97,26,Blowhole,211.7,1424.7,3.91,0.93
B2224,15-04-2024,Night,L-2,M-02,OP-05,88,36,Misrun,220.5,1403.9,5.22,0.85
B2225,08-02-2024,Night,L-3,M-03,OP-13,84,31,Shrinkage,207.2,1386.7,3.98,0.8
B2226,17-02-2024,Day,L-1,M-01,OP-01,95,20,Cold Shut,210.3,1426.2,3.76,0.87
B2227,01-06-2024,Day,L-3,M-03,OP-04,123,57,Shrinkage,190.1,1400.8,5.6,0.83
B2228,01-04-2024,Day,L-3,M-03,OP-02,87,27,Misrun,205.2,1414.9,3.35,0.82
B2229,15-06-2024,Night,L-1,M-01,OP-06,107,44,Shrinkage,211.9,1406.2,4.65,0.88
B2230,01-05-2024,Night,L-2,M-02,OP-03,118,49,Shrinkage,203.6,1404.1,5.02,0.77
B2231,09-01-2024,Day,L-1,M-01,OP-07,98,21,Blowhole,212.2,1429.2,3.14,0.87
B2232,26-02-2024,Night,L-2,M-02,OP-12,96,25,Shrinkage,219.1,1412.2,4.15,0.84
B2233,15-02-2024,Day,L-1,M-01,OP-15,126,27,Misrun,211.1,1410.8,4.49,0.86
B2234,25-06-2024,Night,L-3,M-03,OP-06,99,36,Misrun,213.5,1385.4,4.1,0.91
B2235,13-04-2024,Night,L-1,M-01,OP-13,118,31,Blowhole,213.1,1425.3,3.58,0.83
B2236,21-03-2024,Night,L-3,M-03,OP-07,100,52,Blowhole,216.6,1415.6,4.83,0.9
B2237,25-04-2024,Day,L-3,M-03,OP-08,124,39,Blowhole,207.7,1399.3,4.27,0.88
B2238,11-01-2024,Night,L-1,M-01,OP-09,109,29,Misrun,213.2,1413.7,3.29,0.86
B2239,18-02-2024,Day,L-3,M-03,OP-05,87,27,Misrun,227.2,1422.1,3.54,0.85
B2240,14-03-2024,Night,L-2,M-02,OP-08,124,52,Shrinkage,213.5,1431.7,5.24,0.84
B2241,05-06-2024,Night,L-2,M-02,OP-15,113,30,Blowhole,202.2,1419.5,4.31,0.87
B2242,28-04-2024,Day,L-3,M-03,OP-14,124,39,Misrun,197.9,1407.7,4.04,0.87
B2243,16-02-2024,Day,L-1,M-01,OP-13,100,22,Shrinkage,210.7,1423.1,3.98,0.89
B2244,23-03-2024,Night,L-2,M-02,OP-08,94,25,Blowhole,207.6,1430.1,3.55,0.85
B2245,31-05-2024,Night,L-1,M-01,OP-15,97,40,Shrinkage,208.2,1429.1,5.21,0.85
B2246,05-03-2024,Day,L-2,M-02,OP-06,85,18,Shrinkage,220.9,1429,3.63,0.83
B2247,24-01-2024,Day,L-3,M-03,OP-02,98,31,Misrun,193.6,1445.9,3.79,0.82
B2248,22-01-2024,Night,L-3,M-03,OP-09,83,43,Misrun,202.7,1408.3,5.17,0.87
B2249,06-04-2024,Day,L-3,M-03,OP-09,110,35,Misrun,205.6,1413.3,3.29,0.83
B2250,26-03-2024,Day,L-1,M-01,OP-10,87,19,Shrinkage,196.8,1457.4,3.75,0.85
B2251,15-02-2024,Day,L-1,M-01,OP-13,118,25,Blowhole,208.1,1423,3.97,0.8
B2252,20-03-2024,Night,L-2,M-02,OP-12,117,31,Misrun,210.6,1422.6,4.1,0.82
B2253,31-01-2024,Day,L-2,M-02,OP-15,93,20,Shrinkage,181.4,1422.4,4.03,0.84
B2254,08-06-2024,Day,L-1,M-01,OP-13,98,36,Cold Shut,197.3,1407.5,5.08,0.84
B2255,07-05-2024,Night,L-1,M-01,OP-14,127,34,Misrun,210.3,1417.9,4.01,0.84
B2256,04-06-2024,Day,L-3,M-03,OP-15,94,30,Misrun,216.3,1409.4,3.82,0.84
B2257,30-05-2024,Day,L-1,M-01,OP-11,103,22,Misrun,191.1,1431.9,4.3,0.88
B2258,23-04-2024,Night,L-2,M-02,OP-02,122,32,Blowhole,210.6,1411.7,4.18,0.83
B2259,07-06-2024,Night,L-1,M-01,OP-11,110,29,Shrinkage,201.3,1409.6,3.51,0.87
B2260,07-02-2024,Day,L-1,M-01,OP-01,104,38,Cold Shut,192,1411,5.1,0.86
B2261,09-01-2024,Day,L-1,M-01,OP-11,117,25,Cold Shut,197.3,1404.7,4.18,0.85
B2262,13-01-2024,Day,L-2,M-02,OP-02,83,30,Misrun,215.6,1411.1,4.52,0.79
B2263,21-06-2024,Day,L-1,M-01,OP-05,115,42,Shrinkage,192.9,1406.8,4.9,0.82
B2264,10-01-2024,Night,L-2,M-02,OP-02,110,29,Cold Shut,196.3,1378.9,3.98,0.82
B2265,07-04-2024,Night,L-2,M-02,OP-14,115,31,Blowhole,205.9,1443.3,3.63,0.85
B2266,15-03-2024,Day,L-2,M-02,OP-08,92,20,Shrinkage,210.2,1400.1,4.44,0.81
B2267,25-03-2024,Night,L-1,M-01,OP-09,128,34,Misrun,210.6,1425.2,2.82,0.87
B2268,27-06-2024,Day,L-3,M-03,OP-04,80,25,Blowhole,187.3,1414.6,3.33,0.84
B2269,03-05-2024,Day,L-1,M-01,OP-12,81,29,Cold Shut,201.1,1432.8,4.56,0.81
B2270,07-03-2024,Night,L-2,M-02,OP-09,128,34,Cold Shut,210.3,1427.8,3.84,0.87
B2271,13-05-2024,Night,L-1,M-01,OP-12,95,25,Misrun,218.1,1418.9,3.54,0.84
B2272,05-06-2024,Day,L-2,M-02,OP-04,91,20,Cold Shut,206.1,1457.5,3.11,0.86
B2273,31-01-2024,Day,L-1,M-01,OP-01,106,39,Misrun,206.7,1433.3,4.77,0.84
B2274,23-02-2024,Day,L-3,M-03,OP-13,110,51,Misrun,210.3,1409.7,4.52,0.87
B2275,26-03-2024,Day,L-2,M-02,OP-06,125,46,Shrinkage,200.7,1415.5,5.1,0.79
B2276,25-06-2024,Day,L-1,M-01,OP-05,90,19,Cold Shut,228.5,1389.5,3.97,0.84
B2277,17-03-2024,Night,L-1,M-01,OP-09,106,28,Cold Shut,241,1413.4,4,0.84
B2278,24-06-2024,Day,L-1,M-01,OP-06,105,23,Cold Shut,215.6,1407,4.36,0.83
B2279,14-02-2024,Day,L-2,M-02,OP-04,107,39,Cold Shut,209.3,1382.4,5.54,0.89
B2280,01-05-2024,Night,L-2,M-02,OP-13,117,31,Blowhole,200.3,1413.1,4.29,0.85
B2281,03-05-2024,Day,L-3,M-03,OP-03,81,25,Misrun,192.9,1417.7,2.88,0.83
B2282,28-04-2024,Night,L-3,M-03,OP-13,96,35,Misrun,225.6,1402.7,4.24,0.8
B2283,13-05-2024,Day,L-3,M-03,OP-05,88,28,Cold Shut,215.5,1445,4.21,0.86
B2284,23-02-2024,Day,L-3,M-03,OP-10,81,25,Cold Shut,204,1433,3.42,0.8
B2285,08-02-2024,Day,L-2,M-02,OP-05,110,24,Blowhole,213.1,1419.4,2.96,0.87
B2286,09-06-2024,Night,L-2,M-02,OP-09,128,53,Shrinkage,208.9,1393,4.85,0.81
B2287,17-02-2024,Night,L-3,M-03,OP-10,84,31,Blowhole,189.1,1454.3,4.48,0.85
B2288,30-06-2024,Night,L-2,M-02,OP-01,96,25,Cold Shut,212.5,1402.3,4.1,0.78
B2289,07-05-2024,Day,L-2,M-02,OP-15,98,36,Shrinkage,200.8,1400.1,6.25,0.83
B2290,18-03-2024,Night,L-2,M-02,OP-04,123,33,Cold Shut,196.7,1401.5,4.39,0.84
B2291,05-04-2024,Day,L-1,M-01,OP-13,107,23,Blowhole,202.1,1378.1,3.57,0.84
B2292,23-04-2024,Day,L-1,M-01,OP-09,82,18,Blowhole,207.2,1425.5,3.52,0.81
B2293,18-02-2024,Day,L-2,M-02,OP-06,123,27,Misrun,207.3,1433.3,4.25,0.9
B2294,24-03-2024,Night,L-3,M-03,OP-03,129,47,Blowhole,214.9,1433.4,3.25,0.9
B2295,22-02-2024,Day,L-3,M-03,OP-12,102,32,Blowhole,211.2,1409.8,4.44,0.85
B2296,13-05-2024,Night,L-2,M-02,OP-02,114,30,Blowhole,207.2,1445.6,4.18,0.83
B2297,24-06-2024,Day,L-2,M-02,OP-14,82,18,Blowhole,208.6,1407.8,3.23,0.8
B2298,12-01-2024,Night,L-2,M-02,OP-02,93,25,Cold Shut,211.3,1416.7,3.88,0.88
B2299,12-06-2024,Night,L-1,M-01,OP-15,117,49,Shrinkage,194.3,1430.1,4.52,0.88
B2300,19-02-2024,Day,L-2,M-02,OP-05,108,23,Cold Shut,210.6,1398.9,3.32,0.84
B2301,22-04-2024,Night,L-3,M-03,OP-11,112,58,Blowhole,190.1,1414.5,5.66,0.83
B2302,10-02-2024,Day,L-2,M-02,OP-05,113,24,Blowhole,200.3,1418.2,3.93,0.88
B2303,22-02-2024,Day,L-1,M-01,OP-09,113,41,Cold Shut,222.6,1413.7,4.55,0.86
B2304,10-03-2024,Night,L-3,M-03,OP-03,103,38,Cold Shut,204.7,1426.9,4.5,0.83
B2305,13-02-2024,Day,L-3,M-03,OP-02,111,35,Cold Shut,215.1,1422.3,3.92,0.91
B2306,18-05-2024,Night,L-3,M-03,OP-08,113,41,Blowhole,198.7,1425.3,3.75,0.87
B2307,30-04-2024,Day,L-1,M-01,OP-15,105,23,Blowhole,209.7,1418.8,3.28,0.8
B2308,14-01-2024,Night,L-1,M-01,OP-02,105,44,Misrun,200.3,1421,5.03,0.83
B2309,29-06-2024,Day,L-2,M-02,OP-10,121,26,Misrun,219.1,1431.2,3.73,0.89
B2310,20-03-2024,Night,L-3,M-03,OP-06,95,35,Shrinkage,223.6,1434.8,3.61,0.9
B2311,29-04-2024,Day,L-3,M-03,OP-10,103,32,Shrinkage,202.6,1432.3,4.03,0.81
B2312,25-01-2024,Night,L-1,M-01,OP-08,104,28,Cold Shut,214.9,1391.8,4.2,0.88
B2313,30-04-2024,Night,L-3,M-03,OP-04,118,61,Shrinkage,204.7,1408.1,4.54,0.88
B2314,03-04-2024,Night,L-1,M-01,OP-07,112,30,Shrinkage,217,1405.3,4.29,0.83
B2315,24-03-2024,Night,L-3,M-03,OP-08,82,30,Misrun,221.7,1401.2,4.32,0.85
B2316,01-05-2024,Day,L-1,M-01,OP-02,96,21,Cold Shut,210.3,1446.6,3.63,0.81
B2317,13-02-2024,Night,L-2,M-02,OP-05,101,42,Cold Shut,210.8,1419.3,5.08,0.84
B2318,10-05-2024,Day,L-3,M-03,OP-02,86,27,Misrun,208.9,1442.1,4.2,0.84
B2319,24-03-2024,Day,L-3,M-03,OP-09,99,46,Blowhole,202.8,1428.1,5.23,0.8
B2320,12-04-2024,Night,L-2,M-02,OP-10,83,34,Misrun,212.4,1424.3,5.36,0.86
B2321,20-05-2024,Day,L-1,M-01,OP-03,127,46,Misrun,221.9,1402.6,5.19,0.88
B2322,28-03-2024,Day,L-2,M-02,OP-04,123,27,Misrun,211.7,1441.4,3.62,0.9
B2323,19-05-2024,Night,L-2,M-02,OP-12,80,33,Shrinkage,205.2,1413.8,4.66,0.89
B2324,26-05-2024,Day,L-1,M-01,OP-14,104,22,Misrun,215,1431.2,3.57,0.83
B2325,24-03-2024,Night,L-1,M-01,OP-09,110,29,Blowhole,199.7,1424.6,4,0.87
B2326,19-03-2024,Day,L-2,M-02,OP-07,95,20,Blowhole,194.2,1418.6,4.33,0.87
B2327,24-06-2024,Day,L-3,M-03,OP-14,127,40,Misrun,206.8,1427.6,4.05,0.8
B2328,14-06-2024,Night,L-2,M-02,OP-11,95,25,Blowhole,201.5,1419.1,3.76,0.89
B2329,05-02-2024,Day,L-1,M-01,OP-15,101,37,Blowhole,219.1,1419.6,4.75,0.85
B2330,25-04-2024,Day,L-1,M-01,OP-09,118,25,Cold Shut,220.1,1416.3,3.83,0.85
B2331,20-02-2024,Night,L-2,M-02,OP-04,84,22,Cold Shut,220.7,1416.7,3.98,0.8
B2332,21-04-2024,Night,L-2,M-02,OP-12,102,42,Cold Shut,198.1,1417.1,4.86,0.83
B2333,05-06-2024,Day,L-1,M-01,OP-09,101,22,Misrun,203.8,1444.4,4.31,0.82
B2334,16-01-2024,Night,L-1,M-01,OP-06,81,21,Blowhole,215.1,1429.2,4.32,0.87
B2335,29-01-2024,Night,L-1,M-01,OP-14,91,38,Cold Shut,232,1433.3,4.87,0.84
B2336,20-04-2024,Day,L-1,M-01,OP-12,86,31,Misrun,199.5,1422.4,4.72,0.82
B2337,07-04-2024,Night,L-3,M-03,OP-07,85,44,Misrun,217.5,1394.8,4.8,0.86
B2338,18-06-2024,Day,L-2,M-02,OP-03,94,20,Misrun,210.1,1422.9,3.75,0.86
B2339,22-05-2024,Day,L-1,M-01,OP-07,89,19,Cold Shut,206.3,1425.8,4.23,0.92
B2340,14-03-2024,Day,L-2,M-02,OP-14,108,23,Shrinkage,214.1,1414.9,2.96,0.82
B2341,19-01-2024,Day,L-1,M-01,OP-11,119,26,Blowhole,216.6,1423,3.96,0.85
B2342,17-06-2024,Night,L-1,M-01,OP-07,120,50,Shrinkage,207.1,1413,5.04,0.86
B2343,13-06-2024,Day,L-1,M-01,OP-13,92,20,Misrun,225.5,1435,3.26,0.86
B2344,08-06-2024,Night,L-2,M-02,OP-03,98,26,Misrun,216,1386.8,3.72,0.8
B2345,21-05-2024,Night,L-3,M-03,OP-14,110,40,Misrun,210.3,1426.6,4.11,0.86
B2346,27-02-2024,Night,L-2,M-02,OP-03,98,41,Misrun,208.9,1416.8,4.72,0.83
B2347,27-05-2024,Day,L-3,M-03,OP-08,96,30,Shrinkage,198.6,1426.1,4.25,0.85
B2348,15-04-2024,Night,L-3,M-03,OP-15,87,32,Cold Shut,211.8,1397.9,3.1,0.88
B2349,25-05-2024,Day,L-1,M-01,OP-08,105,38,Cold Shut,211.8,1398.5,4.64,0.83
B2350,25-06-2024,Night,L-1,M-01,OP-02,116,31,Shrinkage,204,1410,4.39,0.85
B2351,29-04-2024,Night,L-3,M-03,OP-09,81,42,Blowhole,210.5,1411.6,5.12,0.88
B2352,03-03-2024,Day,L-3,M-03,OP-08,121,38,Blowhole,214.6,1428.2,3.61,0.81
B2353,05-06-2024,Night,L-3,M-03,OP-01,87,45,Cold Shut,224.7,1416.8,4.68,0.85
B2354,30-04-2024,Day,L-3,M-03,OP-08,92,29,Misrun,200,1442.2,4.22,0.88
B2355,17-04-2024,Night,L-3,M-03,OP-06,127,66,Cold Shut,206,1435.1,4.69,0.9
B2356,10-01-2024,Day,L-2,M-02,OP-12,89,19,Cold Shut,209.8,1414.3,3.86,0.87
B2357,16-01-2024,Night,L-3,M-03,OP-11,98,36,Misrun,200.3,1432.7,4.2,0.9
B2358,26-05-2024,Day,L-3,M-03,OP-01,112,52,Cold Shut,202.3,1401.7,5.52,0.82
B2359,14-03-2024,Day,L-3,M-03,OP-08,95,30,Blowhole,197.8,1435.9,4.05,0.88
B2360,12-03-2024,Day,L-1,M-01,OP-05,84,18,Shrinkage,205.6,1406.5,4.42,0.87
B2361,11-03-2024,Night,L-3,M-03,OP-14,114,42,Cold Shut,206.1,1392.9,3.86,0.92
B2362,03-06-2024,Day,L-1,M-01,OP-03,104,22,Shrinkage,211.4,1391.5,4.26,0.88
B2363,04-04-2024,Night,L-3,M-03,OP-13,111,41,Shrinkage,214.6,1424.2,4.24,0.9
B2364,04-05-2024,Day,L-2,M-02,OP-03,114,42,Blowhole,196.6,1386.2,4.7,0.84
B2365,07-02-2024,Day,L-2,M-02,OP-10,117,43,Shrinkage,208.9,1420.4,5.65,0.89
B2366,08-04-2024,Night,L-2,M-02,OP-04,120,32,Misrun,209.4,1444.3,2.99,0.83
B2367,23-02-2024,Day,L-3,M-03,OP-10,126,40,Cold Shut,197.2,1423.6,3.88,0.87
B2368,30-01-2024,Night,L-1,M-01,OP-01,119,32,Shrinkage,190.9,1415.6,3.41,0.89
B2369,01-05-2024,Night,L-2,M-02,OP-05,119,32,Misrun,204.5,1409.6,3.99,0.82
B2370,07-04-2024,Day,L-3,M-03,OP-11,88,28,Misrun,230.5,1429.6,4.26,0.87
B2371,07-02-2024,Night,L-2,M-02,OP-09,101,27,Misrun,209.4,1416.9,3.92,0.83
B2372,24-04-2024,Night,L-1,M-01,OP-07,96,40,Cold Shut,227.5,1423.2,6.16,0.85
B2373,25-01-2024,Day,L-3,M-03,OP-15,94,30,Cold Shut,199.1,1401.1,3.08,0.84
B2374,26-03-2024,Night,L-2,M-02,OP-05,120,32,Cold Shut,208.5,1412.2,3.95,0.91
B2375,16-06-2024,Night,L-1,M-01,OP-10,118,31,Misrun,215.2,1443.2,4.14,0.84
B2376,21-06-2024,Day,L-2,M-02,OP-10,121,44,Shrinkage,208.7,1404.8,4.96,0.9
B2377,22-06-2024,Night,L-3,M-03,OP-12,80,29,Shrinkage,220.4,1434.3,3.88,0.85
B2378,21-06-2024,Day,L-2,M-02,OP-01,117,25,Blowhole,219.7,1439.5,3.87,0.9
B2379,26-01-2024,Night,L-1,M-01,OP-09,88,23,Blowhole,207.8,1420.4,3.67,0.82
B2380,30-03-2024,Night,L-3,M-03,OP-04,112,58,Cold Shut,209.5,1414.1,4.51,0.85
B2381,09-01-2024,Day,L-2,M-02,OP-01,96,35,Blowhole,213.7,1408.3,4.66,0.86
B2382,02-06-2024,Day,L-1,M-01,OP-11,112,24,Blowhole,209.4,1407.9,4.39,0.83
B2383,23-01-2024,Day,L-3,M-03,OP-14,98,46,Shrinkage,206.1,1419.5,6.05,0.78
B2384,29-01-2024,Day,L-2,M-02,OP-12,102,37,Shrinkage,205.5,1427.6,5.57,0.84
B2385,29-04-2024,Night,L-2,M-02,OP-11,123,51,Blowhole,199.8,1431.7,4.64,0.84
B2386,11-03-2024,Night,L-3,M-03,OP-13,105,38,Misrun,210.7,1417.1,3.78,0.88
B2387,06-03-2024,Night,L-3,M-03,OP-03,81,42,Blowhole,194.5,1403.4,4.76,0.87
B2388,07-04-2024,Day,L-2,M-02,OP-07,118,43,Cold Shut,209.2,1403.5,5.87,0.84
B2389,08-03-2024,Night,L-1,M-01,OP-03,105,28,Misrun,199.4,1413.1,4.06,0.8
B2390,21-02-2024,Night,L-1,M-01,OP-10,120,50,Misrun,204.1,1430.3,4.84,0.83
B2391,28-01-2024,Night,L-1,M-01,OP-03,106,28,Misrun,189.8,1407.3,2.9,0.84
B2392,23-04-2024,Day,L-1,M-01,OP-12,108,39,Cold Shut,214.5,1411.6,5.2,0.88
B2393,19-01-2024,Day,L-1,M-01,OP-02,101,22,Cold Shut,215.3,1426.5,4.34,0.85
B2394,07-05-2024,Day,L-2,M-02,OP-03,82,18,Blowhole,219.6,1393.4,4.04,0.88
B2395,09-03-2024,Night,L-1,M-01,OP-03,108,29,Cold Shut,205.9,1412.9,3.75,0.85
B2396,11-05-2024,Day,L-2,M-02,OP-12,93,34,Misrun,216.9,1403.2,5.65,0.82
B2397,13-04-2024,Night,L-2,M-02,OP-14,87,36,Blowhole,219.6,1407.1,5.83,0.85
B2398,01-01-2024,Day,L-3,M-03,OP-07,89,28,Misrun,198.5,1397,3.65,0.92
B2399,26-03-2024,Night,L-1,M-01,OP-11,125,52,Cold Shut,211.5,1422.9,4.63,0.83
